,number,value,datetime_start,datetime_complete,duration,params_alpha,params_decay_interval,params_decay_rate,params_gamma,params_initialization,params_max_steps,state
1138,1138,18877.25,2023-11-15 12:02:21.483383,2023-11-15 12:02:21.633842,0 days 00:00:00.150459,0.7000000000000001,10,1.75,0.8,15,148,COMPLETE
1139,1139,18973.75,2023-11-15 12:02:21.635251,2023-11-15 12:02:21.785455,0 days 00:00:00.150204,0.8,10,1.75,0.8,19,148,COMPLETE
1140,1140,18488.0,2023-11-15 12:02:21.786653,2023-11-15 12:02:21.948355,0 days 00:00:00.161702,0.8,10,1.75,0.8,15,150,COMPLETE
1141,1141,18973.75,2023-11-15 12:02:21.949435,2023-11-15 12:02:22.098986,0 days 00:00:00.149551,0.8,10,1.75,0.8,19,148,COMPLETE
1142,1142,18489.75,2023-11-15 12:02:22.100278,2023-11-15 12:02:22.258144,0 days 00:00:00.157866,0.8,10,2.0,0.8,18,150,COMPLETE
1143,1143,18488.0,2023-11-15 12:02:22.259297,2023-11-15 12:02:22.419483,0 days 00:00:00.160186,0.8,10,1.75,0.8,15,150,COMPLETE
1144,1144,18973.75,2023-11-15 12:02:22.420577,2023-11-15 12:02:22.570205,0 days 00:00:00.149628,0.8,10,1.75,0.8,18,148,COMPLETE
1145,1145,14276.75,2023-11-15 12:02:22.571289,2023-11-15 12:02:22.753821,0 days 00:00:00.182532,0.8,80,1.75,0.8,17,150,COMPLETE
1146,1146,18973.75,2023-11-15 12:02:22.755113,2023-11-15 12:02:22.904154,0 days 00:00:00.149041,0.8,10,1.75,0.8,18,148,COMPLETE
1147,1147,18318.0,2023-11-15 12:02:22.905308,2023-11-15 12:02:23.054566,0 days 00:00:00.149258,0.7000000000000001,20,1.75,0.8,15,150,COMPLETE
1148,1148,18685.0,2023-11-15 12:02:23.055834,2023-11-15 12:02:23.206507,0 days 00:00:00.150673,0.8,10,1.5,0.9,18,148,COMPLETE
1149,1149,13919.75,2023-11-15 12:02:23.207728,2023-11-15 12:02:23.398538,0 days 00:00:00.190810,0.8,90,1.75,0.8,16,148,COMPLETE
1150,1150,18973.75,2023-11-15 12:02:23.399839,2023-11-15 12:02:23.549914,0 days 00:00:00.150075,0.8,10,1.75,0.8,15,148,COMPLETE
1151,1151,18396.25,2023-11-15 12:02:23.551073,2023-11-15 12:02:23.707642,0 days 00:00:00.156569,0.8,10,2.0,0.8,16,150,COMPLETE
1152,1152,18488.0,2023-11-15 12:02:23.708678,2023-11-15 12:02:23.870111,0 days 00:00:00.161433,0.8,10,1.75,0.8,15,150,COMPLETE
1153,1153,18496.0,2023-11-15 12:02:23.871151,2023-11-15 12:02:24.029229,0 days 00:00:00.158078,0.8,10,1.75,0.8,15,147,COMPLETE
1154,1154,18682.75,2023-11-15 12:02:24.030347,2023-11-15 12:02:24.192195,0 days 00:00:00.161848,0.8,10,1.5,0.8,17,150,COMPLETE
1155,1155,18488.0,2023-11-15 12:02:24.193499,2023-11-15 12:02:24.354014,0 days 00:00:00.160515,0.8,10,1.75,0.8,18,150,COMPLETE
1156,1156,18304.0,2023-11-15 12:02:24.355050,2023-11-15 12:02:24.515252,0 days 00:00:00.160202,0.8,20,1.75,0.8,15,148,COMPLETE
1157,1157,18784.25,2023-11-15 12:02:24.516417,2023-11-15 12:02:24.665749,0 days 00:00:00.149332,0.8,10,2.0,0.8,15,148,COMPLETE
1158,1158,18973.75,2023-11-15 12:02:24.666963,2023-11-15 12:02:24.817016,0 days 00:00:00.150053,0.8,10,1.75,0.8,18,148,COMPLETE
1159,1159,18488.0,2023-11-15 12:02:24.818182,2023-11-15 12:02:24.979446,0 days 00:00:00.161264,0.8,10,1.75,0.8,17,150,COMPLETE
1160,1160,12936.5,2023-11-15 12:02:24.980509,2023-11-15 12:02:25.180478,0 days 00:00:00.199969,0.8,100,1.75,0.8,15,148,COMPLETE
1161,1161,18877.25,2023-11-15 12:02:25.181600,2023-11-15 12:02:25.330303,0 days 00:00:00.148703,0.7000000000000001,10,1.75,0.8,18,148,COMPLETE
1162,1162,18682.75,2023-11-15 12:02:25.331424,2023-11-15 12:02:25.490336,0 days 00:00:00.158912,0.8,10,1.5,0.8,15,150,COMPLETE
1163,1163,18688.5,2023-11-15 12:02:25.491382,2023-11-15 12:02:25.641212,0 days 00:00:00.149830,0.8,10,2.0,0.8,14,148,COMPLETE
1164,1164,18973.75,2023-11-15 12:02:25.642358,2023-11-15 12:02:25.792537,0 days 00:00:00.150179,0.8,10,1.75,0.8,17,148,COMPLETE
1165,1165,18299.75,2023-11-15 12:02:25.794018,2023-11-15 12:02:25.952521,0 days 00:00:00.158503,0.8,10,1.75,0.9,19,147,COMPLETE
1166,1166,18488.0,2023-11-15 12:02:25.953753,2023-11-15 12:02:26.115819,0 days 00:00:00.162066,0.8,10,1.75,0.8,14,150,COMPLETE
1167,1167,18488.0,2023-11-15 12:02:26.117245,2023-11-15 12:02:26.279293,0 days 00:00:00.162048,0.8,10,1.75,0.8,17,150,COMPLETE
1168,1168,18304.0,2023-11-15 12:02:26.280470,2023-11-15 12:02:26.440641,0 days 00:00:00.160171,0.8,20,1.75,0.8,14,148,COMPLETE
1169,1169,18688.25,2023-11-15 12:02:26.441823,2023-11-15 12:02:26.591492,0 days 00:00:00.149669,0.8,10,1.5,0.8,18,148,COMPLETE
1170,1170,18396.25,2023-11-15 12:02:26.592884,2023-11-15 12:02:26.748412,0 days 00:00:00.155528,0.8,10,2.0,0.8,16,150,COMPLETE
1171,1171,18496.0,2023-11-15 12:02:26.749595,2023-11-15 12:02:26.925446,0 days 00:00:00.175851,0.8,10,1.75,0.8,18,147,COMPLETE
1172,1172,18489.0,2023-11-15 12:02:26.926771,2023-11-15 12:02:27.091175,0 days 00:00:00.164404,0.7000000000000001,10,1.75,0.8,14,147,COMPLETE
1173,1173,18488.0,2023-11-15 12:02:27.092229,2023-11-15 12:02:27.250647,0 days 00:00:00.158418,0.8,10,1.75,0.9,19,150,COMPLETE
1174,1174,18496.0,2023-11-15 12:02:27.251726,2023-11-15 12:02:27.410283,0 days 00:00:00.158557,0.8,10,1.75,0.8,16,147,COMPLETE
1175,1175,17928.75,2023-11-15 12:02:27.411411,2023-11-15 12:02:27.574208,0 days 00:00:00.162797,0.8,20,1.75,0.7000000000000001,14,147,COMPLETE
1176,1176,18682.75,2023-11-15 12:02:27.575304,2023-11-15 12:02:27.735880,0 days 00:00:00.160576,0.8,10,1.5,0.8,19,150,COMPLETE
1177,1177,18496.0,2023-11-15 12:02:27.736968,2023-11-15 12:02:27.897073,0 days 00:00:00.160105,0.8,10,1.75,0.8,16,147,COMPLETE
1178,1178,14716.75,2023-11-15 12:02:27.898350,2023-11-15 12:02:28.050690,0 days 00:00:00.152340,0.8,30,1.75,0.8,19,48,COMPLETE
1179,1179,18496.0,2023-11-15 12:02:28.051777,2023-11-15 12:02:28.212649,0 days 00:00:00.160872,0.8,10,1.75,0.8,14,147,COMPLETE
1180,1180,18588.25,2023-11-15 12:02:28.214014,2023-11-15 12:02:28.372012,0 days 00:00:00.157998,0.8,10,2.0,0.8,16,147,COMPLETE
1181,1181,18680.0,2023-11-15 12:02:28.373091,2023-11-15 12:02:28.532660,0 days 00:00:00.159569,0.7000000000000001,10,1.75,0.8,17,150,COMPLETE
1182,1182,18496.0,2023-11-15 12:02:28.533768,2023-11-15 12:02:28.695516,0 days 00:00:00.161748,0.8,10,1.75,0.8,20,147,COMPLETE
1183,1183,18488.0,2023-11-15 12:02:28.696781,2023-11-15 12:02:28.859252,0 days 00:00:00.162471,0.8,10,1.75,0.8,14,150,COMPLETE
1184,1184,9083.0,2023-11-15 12:02:28.860574,2023-11-15 12:02:29.006333,0 days 00:00:00.145759,0.8,10,1.75,0.8,17,16,COMPLETE
1185,1185,18495.0,2023-11-15 12:02:29.007577,2023-11-15 12:02:29.167627,0 days 00:00:00.160050,0.8,10,1.5,0.8,20,147,COMPLETE
1186,1186,11263.0,2023-11-15 12:02:29.168875,2023-11-15 12:02:29.323514,0 days 00:00:00.154639,0.8,40,1.75,0.9,14,24,COMPLETE
1187,1187,18489.75,2023-11-15 12:02:29.324662,2023-11-15 12:02:29.487305,0 days 00:00:00.162643,0.8,10,2.0,0.8,18,150,COMPLETE
1188,1188,18496.0,2023-11-15 12:02:29.488414,2023-11-15 12:02:29.651320,0 days 00:00:00.162906,0.8,10,1.75,0.8,16,147,COMPLETE
1189,1189,15209.25,2023-11-15 12:02:29.652680,2023-11-15 12:02:29.831332,0 days 00:00:00.178652,0.8,70,1.75,0.8,21,147,COMPLETE
1190,1190,18318.0,2023-11-15 12:02:29.832370,2023-11-15 12:02:29.985482,0 days 00:00:00.153112,0.7000000000000001,20,1.75,0.8,14,150,COMPLETE
1191,1191,18491.75,2023-11-15 12:02:29.986536,2023-11-15 12:02:30.148227,0 days 00:00:00.161691,0.8,10,1.5,0.7000000000000001,18,147,COMPLETE
1192,1192,18971.5,2023-11-15 12:02:30.149396,2023-11-15 12:02:30.306435,0 days 00:00:00.157039,0.8,10,1.75,0.8,16,145,COMPLETE
1193,1193,18496.0,2023-11-15 12:02:30.307537,2023-11-15 12:02:30.469140,0 days 00:00:00.161603,0.8,10,1.75,0.8,14,147,COMPLETE
1194,1194,18488.0,2023-11-15 12:02:30.470263,2023-11-15 12:02:30.634903,0 days 00:00:00.164640,0.8,10,1.75,0.8,19,150,COMPLETE
1195,1195,15147.0,2023-11-15 12:02:30.636033,2023-11-15 12:02:30.818056,0 days 00:00:00.182023,0.8,50,2.0,0.8,16,144,COMPLETE
1196,1196,18496.0,2023-11-15 12:02:30.819166,2023-11-15 12:02:30.981551,0 days 00:00:00.162385,0.8,10,1.75,0.8,21,147,COMPLETE
1197,1197,18685.0,2023-11-15 12:02:30.982695,2023-11-15 12:02:31.141723,0 days 00:00:00.159028,0.8,10,1.75,0.8,18,144,COMPLETE
1198,1198,18682.75,2023-11-15 12:02:31.143134,2023-11-15 12:02:31.312204,0 days 00:00:00.169070,0.8,10,1.5,0.8,15,150,COMPLETE
1199,1199,17928.75,2023-11-15 12:02:31.313367,2023-11-15 12:02:31.485362,0 days 00:00:00.171995,0.8,20,1.75,0.7000000000000001,19,147,COMPLETE
1200,1200,18685.5,2023-11-15 12:02:31.486562,2023-11-15 12:02:31.653790,0 days 00:00:00.167228,0.8,10,1.75,0.8,14,144,COMPLETE
1201,1201,18973.5,2023-11-15 12:02:31.654859,2023-11-15 12:02:31.815524,0 days 00:00:00.160665,0.8,10,1.75,0.8,17,145,COMPLETE
1202,1202,18488.0,2023-11-15 12:02:31.816672,2023-11-15 12:02:31.982511,0 days 00:00:00.165839,0.8,10,1.75,0.8,21,150,COMPLETE
1203,1203,18490.75,2023-11-15 12:02:31.983843,2023-11-15 12:02:32.146403,0 days 00:00:00.162560,0.7000000000000001,10,1.75,0.9,14,147,COMPLETE
1204,1204,18121.5,2023-11-15 12:02:32.147804,2023-11-15 12:02:32.344258,0 days 00:00:00.196454,0.8,10,2.0,0.8,17,143,COMPLETE
1205,1205,18496.0,2023-11-15 12:02:32.345929,2023-11-15 12:02:32.536015,0 days 00:00:00.190086,0.8,10,1.75,0.8,13,147,COMPLETE
1206,1206,18583.75,2023-11-15 12:02:32.537083,2023-11-15 12:02:32.702076,0 days 00:00:00.164993,0.8,10,1.75,0.8,22,150,COMPLETE
1207,1207,18974.75,2023-11-15 12:02:32.703401,2023-11-15 12:02:32.849508,0 days 00:00:00.146107,0.8,10,2.0,0.8,19,71,COMPLETE
1208,1208,18205.5,2023-11-15 12:02:32.850631,2023-11-15 12:02:32.999204,0 days 00:00:00.148573,0.8,10,2.0,0.8,20,70,COMPLETE
1209,1209,18583.75,2023-11-15 12:02:33.000368,2023-11-15 12:02:33.164385,0 days 00:00:00.164017,0.8,10,2.25,0.8,20,150,COMPLETE
1210,1210,18021.0,2023-11-15 12:02:33.165588,2023-11-15 12:02:33.334703,0 days 00:00:00.169115,0.8,20,2.0,0.8,22,147,COMPLETE
1211,1211,18587.5,2023-11-15 12:02:33.335801,2023-11-15 12:02:33.484698,0 days 00:00:00.148897,0.8,10,2.0,0.8,18,75,COMPLETE
1212,1212,18116.25,2023-11-15 12:02:33.485800,2023-11-15 12:02:33.636277,0 days 00:00:00.150477,0.8,10,2.0,0.7000000000000001,19,70,COMPLETE
1213,1213,18309.25,2023-11-15 12:02:33.637398,2023-11-15 12:02:33.801650,0 days 00:00:00.164252,0.8,10,1.5,0.8,86,147,COMPLETE
1214,1214,15150.25,2023-11-15 12:02:33.802881,2023-11-15 12:02:33.959696,0 days 00:00:00.156815,0.8,60,2.0,0.9,16,72,COMPLETE
1215,1215,17283.5,2023-11-15 12:02:33.961370,2023-11-15 12:02:34.120626,0 days 00:00:00.159256,0.8,10,1.5,0.8,13,76,COMPLETE
1216,1216,18491.25,2023-11-15 12:02:34.121980,2023-11-15 12:02:34.279711,0 days 00:00:00.157731,0.7000000000000001,10,1.5,0.8,15,143,COMPLETE
1217,1217,17362.0,2023-11-15 12:02:34.280885,2023-11-15 12:02:34.431961,0 days 00:00:00.151076,0.8,10,2.0,0.8,22,68,COMPLETE
1218,1218,18105.75,2023-11-15 12:02:34.433009,2023-11-15 12:02:34.586349,0 days 00:00:00.153340,0.8,10,1.75,0.8,19,67,COMPLETE
1219,1219,17832.5,2023-11-15 12:02:34.587456,2023-11-15 12:02:34.742080,0 days 00:00:00.154624,0.8,10,2.25,0.8,16,82,COMPLETE
1220,1220,18393.5,2023-11-15 12:02:34.743506,2023-11-15 12:02:34.897221,0 days 00:00:00.153715,0.8,20,1.75,0.8,13,150,COMPLETE
1221,1221,17203.0,2023-11-15 12:02:34.898398,2023-11-15 12:02:35.050495,0 days 00:00:00.152097,0.8,10,2.0,0.8,18,69,COMPLETE
1222,1222,18495.0,2023-11-15 12:02:35.051715,2023-11-15 12:02:35.213937,0 days 00:00:00.162222,0.8,10,1.5,0.8,15,147,COMPLETE
1223,1223,18974.75,2023-11-15 12:02:35.215311,2023-11-15 12:02:35.362022,0 days 00:00:00.146711,0.8,10,1.75,0.8,13,71,COMPLETE
1224,1224,17744.5,2023-11-15 12:02:35.363370,2023-11-15 12:02:35.514279,0 days 00:00:00.150909,0.8,10,1.75,0.8,13,65,COMPLETE
1225,1225,17585.25,2023-11-15 12:02:35.515462,2023-11-15 12:02:35.669554,0 days 00:00:00.154092,0.8,10,1.75,0.8,81,71,COMPLETE
1226,1226,17830.25,2023-11-15 12:02:35.670606,2023-11-15 12:02:35.820891,0 days 00:00:00.150285,0.8,10,1.75,0.7000000000000001,13,67,COMPLETE
1227,1227,17363.5,2023-11-15 12:02:35.822030,2023-11-15 12:02:35.976121,0 days 00:00:00.154091,0.8,10,1.75,0.9,14,78,COMPLETE
1228,1228,16636.25,2023-11-15 12:02:35.977448,2023-11-15 12:02:36.136743,0 days 00:00:00.159295,0.8,20,2.0,0.8,15,73,COMPLETE
1229,1229,18013.25,2023-11-15 12:02:36.137797,2023-11-15 12:02:36.286479,0 days 00:00:00.148682,0.8,10,1.5,0.8,12,67,COMPLETE
1230,1230,17827.75,2023-11-15 12:02:36.287641,2023-11-15 12:02:36.450678,0 days 00:00:00.163037,0.7000000000000001,10,1.75,0.8,13,70,COMPLETE
1231,1231,16835.25,2023-11-15 12:02:36.451789,2023-11-15 12:02:36.606932,0 days 00:00:00.155143,0.8,10,1.75,0.8,16,64,COMPLETE
1232,1232,17462.25,2023-11-15 12:02:36.608036,2023-11-15 12:02:36.763953,0 days 00:00:00.155917,0.8,10,1.75,0.8,13,73,COMPLETE
1233,1233,17547.75,2023-11-15 12:02:36.765018,2023-11-15 12:02:36.919832,0 days 00:00:00.154814,0.8,10,1.75,0.8,46,78,COMPLETE
1234,1234,17547.75,2023-11-15 12:02:36.921032,2023-11-15 12:02:37.078359,0 days 00:00:00.157327,0.8,10,1.75,0.8,16,78,COMPLETE
1235,1235,17834.0,2023-11-15 12:02:37.079619,2023-11-15 12:02:37.232521,0 days 00:00:00.152902,0.8,10,2.0,0.8,14,74,COMPLETE
1236,1236,4931.25,2023-11-15 12:02:37.233945,2023-11-15 12:02:37.380847,0 days 00:00:00.146902,0.8,10,1.75,0.8,20,11,COMPLETE
1237,1237,18605.75,2023-11-15 12:02:37.381956,2023-11-15 12:02:37.530410,0 days 00:00:00.148454,0.8,10,1.5,0.8,17,75,COMPLETE
1238,1238,18488.0,2023-11-15 12:02:37.531537,2023-11-15 12:02:37.698468,0 days 00:00:00.166931,0.8,10,1.75,0.8,13,150,COMPLETE
1239,1239,17547.75,2023-11-15 12:02:37.699726,2023-11-15 12:02:37.853252,0 days 00:00:00.153526,0.8,10,1.75,0.8,15,78,COMPLETE
1240,1240,18211.25,2023-11-15 12:02:37.854443,2023-11-15 12:02:38.019434,0 days 00:00:00.164991,0.7000000000000001,20,1.75,0.7000000000000001,17,147,COMPLETE
1241,1241,16538.75,2023-11-15 12:02:38.020609,2023-11-15 12:02:38.178327,0 days 00:00:00.157718,0.8,10,2.0,0.8,22,66,COMPLETE
1242,1242,18493.25,2023-11-15 12:02:38.179748,2023-11-15 12:02:38.330647,0 days 00:00:00.150899,0.8,10,1.75,0.9,19,72,COMPLETE
1243,1243,18488.0,2023-11-15 12:02:38.331763,2023-11-15 12:02:38.498407,0 days 00:00:00.166644,0.8,10,1.75,0.8,12,150,COMPLETE
1244,1244,17831.25,2023-11-15 12:02:38.499767,2023-11-15 12:02:38.652683,0 days 00:00:00.152916,0.8,10,1.75,0.8,15,82,COMPLETE
1245,1245,17641.5,2023-11-15 12:02:38.653914,2023-11-15 12:02:38.808172,0 days 00:00:00.154258,0.8,10,1.5,0.8,17,70,COMPLETE
1246,1246,18019.75,2023-11-15 12:02:38.809454,2023-11-15 12:02:38.981655,0 days 00:00:00.172201,0.8,20,1.75,0.8,20,147,COMPLETE
1247,1247,17176.75,2023-11-15 12:02:38.982987,2023-11-15 12:02:39.140747,0 days 00:00:00.157760,0.8,10,1.75,0.8,12,58,COMPLETE
1248,1248,19164.5,2023-11-15 12:02:39.141929,2023-11-15 12:02:39.290384,0 days 00:00:00.148455,0.8,10,2.25,0.8,15,71,COMPLETE
1249,1249,16560.25,2023-11-15 12:02:39.291631,2023-11-15 12:02:39.450752,0 days 00:00:00.159121,0.8,10,2.0,0.8,55,61,COMPLETE
1250,1250,17643.25,2023-11-15 12:02:39.451905,2023-11-15 12:02:39.605564,0 days 00:00:00.153659,0.8,10,2.0,0.8,13,73,COMPLETE
1251,1251,17382.0,2023-11-15 12:02:39.606694,2023-11-15 12:02:39.763702,0 days 00:00:00.157008,0.8,10,2.5,0.7000000000000001,18,69,COMPLETE
1252,1252,17834.0,2023-11-15 12:02:39.764930,2023-11-15 12:02:39.919688,0 days 00:00:00.154758,0.8,10,2.25,0.8,22,74,COMPLETE
1253,1253,17931.25,2023-11-15 12:02:39.920793,2023-11-15 12:02:40.076424,0 days 00:00:00.155631,0.8,10,2.25,0.8,16,72,COMPLETE
1254,1254,17297.25,2023-11-15 12:02:40.077838,2023-11-15 12:02:40.235118,0 days 00:00:00.157280,0.7000000000000001,10,2.0,0.8,20,69,COMPLETE
1255,1255,18783.75,2023-11-15 12:02:40.236238,2023-11-15 12:02:40.393937,0 days 00:00:00.157699,0.8,10,1.5,0.8,14,148,COMPLETE
1256,1256,18205.5,2023-11-15 12:02:40.395438,2023-11-15 12:02:40.547300,0 days 00:00:00.151862,0.8,10,2.0,0.8,18,70,COMPLETE
1257,1257,17649.0,2023-11-15 12:02:40.548594,2023-11-15 12:02:40.702961,0 days 00:00:00.154367,0.8,10,2.25,0.8,67,67,COMPLETE
1258,1258,17553.25,2023-11-15 12:02:40.704209,2023-11-15 12:02:40.871824,0 days 00:00:00.167615,0.8,20,1.75,0.9,12,74,COMPLETE
1259,1259,18410.0,2023-11-15 12:02:40.872922,2023-11-15 12:02:41.023551,0 days 00:00:00.150629,0.8,10,1.75,0.8,16,72,COMPLETE
1260,1260,16559.5,2023-11-15 12:02:41.024742,2023-11-15 12:02:41.188915,0 days 00:00:00.164173,0.8,10,2.25,0.8,19,63,COMPLETE
1261,1261,16538.75,2023-11-15 12:02:41.190003,2023-11-15 12:02:41.349723,0 days 00:00:00.159720,0.8,10,2.25,0.8,14,66,COMPLETE
1262,1262,16549.0,2023-11-15 12:02:41.350983,2023-11-15 12:02:41.514392,0 days 00:00:00.163409,0.8,10,1.75,0.8,21,63,COMPLETE
1263,1263,18682.0,2023-11-15 12:02:41.515566,2023-11-15 12:02:41.671728,0 days 00:00:00.156162,0.8,10,2.5,0.8,17,75,COMPLETE
1264,1264,18974.75,2023-11-15 12:02:41.672826,2023-11-15 12:02:41.823803,0 days 00:00:00.150977,0.8,10,1.75,0.8,12,71,COMPLETE
1265,1265,17563.25,2023-11-15 12:02:41.825084,2023-11-15 12:02:41.988480,0 days 00:00:00.163396,0.8,10,2.0,0.8,15,76,COMPLETE
1266,1266,18392.25,2023-11-15 12:02:41.989607,2023-11-15 12:02:42.152641,0 days 00:00:00.163034,0.8,20,1.75,0.9,13,70,COMPLETE
1267,1267,17737.5,2023-11-15 12:02:42.153887,2023-11-15 12:02:42.311926,0 days 00:00:00.158039,0.8,10,2.25,0.7000000000000001,19,79,COMPLETE
1268,1268,16631.0,2023-11-15 12:02:42.313186,2023-11-15 12:02:42.472918,0 days 00:00:00.159732,0.8,10,1.75,0.8,33,66,COMPLETE
1269,1269,18496.75,2023-11-15 12:02:42.473968,2023-11-15 12:02:42.624740,0 days 00:00:00.150772,0.8,10,1.5,0.8,22,72,COMPLETE
1270,1270,17934.75,2023-11-15 12:02:42.625955,2023-11-15 12:02:42.784748,0 days 00:00:00.158793,0.7000000000000001,10,1.75,0.8,17,77,COMPLETE
1271,1271,17740.25,2023-11-15 12:02:42.785863,2023-11-15 12:02:42.940956,0 days 00:00:00.155093,0.8,10,1.75,0.8,15,70,COMPLETE
1272,1272,17835.0,2023-11-15 12:02:42.942276,2023-11-15 12:02:43.100315,0 days 00:00:00.158039,0.8,10,1.75,0.8,12,74,COMPLETE
1273,1273,11641.5,2023-11-15 12:02:43.101570,2023-11-15 12:02:43.289270,0 days 00:00:00.187700,0.1,10,2.0,0.8,19,67,COMPLETE
1274,1274,18974.75,2023-11-15 12:02:43.290464,2023-11-15 12:02:43.441680,0 days 00:00:00.151216,0.8,10,1.75,0.8,16,71,COMPLETE
1275,1275,17205.5,2023-11-15 12:02:43.443064,2023-11-15 12:02:43.602708,0 days 00:00:00.159644,0.8,10,1.75,0.8,17,69,COMPLETE
1276,1276,17103.5,2023-11-15 12:02:43.603922,2023-11-15 12:02:43.761860,0 days 00:00:00.157938,0.8,10,1.5,0.8,20,65,COMPLETE
1277,1277,11176.0,2023-11-15 12:02:43.763097,2023-11-15 12:02:43.948435,0 days 00:00:00.185338,0.8,70,1.75,0.8,18,62,COMPLETE
1278,1278,18974.75,2023-11-15 12:02:43.949729,2023-11-15 12:02:44.102415,0 days 00:00:00.152686,0.8,10,1.75,0.8,22,71,COMPLETE
1279,1279,17188.25,2023-11-15 12:02:44.103788,2023-11-15 12:02:44.271623,0 days 00:00:00.167835,0.8,20,2.0,0.9,23,74,COMPLETE
1280,1280,19164.75,2023-11-15 12:02:44.272689,2023-11-15 12:02:44.421829,0 days 00:00:00.149140,0.8,10,1.75,0.7000000000000001,21,71,COMPLETE
1281,1281,18123.0,2023-11-15 12:02:44.422934,2023-11-15 12:02:44.577621,0 days 00:00:00.154687,0.7000000000000001,10,1.75,0.7000000000000001,24,72,COMPLETE
1282,1282,15855.25,2023-11-15 12:02:44.579092,2023-11-15 12:02:44.749533,0 days 00:00:00.170441,0.8,40,1.75,0.9,22,75,COMPLETE
1283,1283,17563.5,2023-11-15 12:02:44.750609,2023-11-15 12:02:44.907531,0 days 00:00:00.156922,0.8,10,1.75,0.7000000000000001,22,69,COMPLETE
1284,1284,18207.75,2023-11-15 12:02:44.908715,2023-11-15 12:02:45.063135,0 days 00:00:00.154420,0.8,10,1.5,0.7000000000000001,23,72,COMPLETE
1285,1285,17023.5,2023-11-15 12:02:45.064328,2023-11-15 12:02:45.225630,0 days 00:00:00.161302,0.8,10,1.75,0.7000000000000001,60,68,COMPLETE
1286,1286,17291.75,2023-11-15 12:02:45.226852,2023-11-15 12:02:45.389525,0 days 00:00:00.162673,0.8,10,2.0,0.9,26,76,COMPLETE
1287,1287,16631.0,2023-11-15 12:02:45.390824,2023-11-15 12:02:45.552832,0 days 00:00:00.162008,0.8,10,1.75,0.8,20,66,COMPLETE
1288,1288,18111.5,2023-11-15 12:02:45.554044,2023-11-15 12:02:45.708658,0 days 00:00:00.154614,0.8,10,1.75,0.8,21,80,COMPLETE
1289,1289,18392.25,2023-11-15 12:02:45.710075,2023-11-15 12:02:45.861923,0 days 00:00:00.151848,0.8,20,2.25,0.7000000000000001,23,71,COMPLETE
1290,1290,17103.0,2023-11-15 12:02:45.863273,2023-11-15 12:02:46.022687,0 days 00:00:00.159414,0.8,10,1.75,0.8,21,76,COMPLETE
1291,1291,16835.25,2023-11-15 12:02:46.023757,2023-11-15 12:02:46.184200,0 days 00:00:00.160443,0.8,10,1.75,0.8,20,64,COMPLETE
1292,1292,16923.0,2023-11-15 12:02:46.185385,2023-11-15 12:02:46.344473,0 days 00:00:00.159088,0.7000000000000001,10,2.0,0.8,19,60,COMPLETE
1293,1293,17740.25,2023-11-15 12:02:46.345879,2023-11-15 12:02:46.502110,0 days 00:00:00.156231,0.8,10,1.75,0.8,23,70,COMPLETE
1294,1294,16293.5,2023-11-15 12:02:46.503281,2023-11-15 12:02:46.666996,0 days 00:00:00.163715,0.8,30,1.5,0.8,21,68,COMPLETE
1295,1295,18493.25,2023-11-15 12:02:46.668184,2023-11-15 12:02:46.822721,0 days 00:00:00.154537,0.8,10,1.75,0.9,19,72,COMPLETE
1296,1296,17462.25,2023-11-15 12:02:46.824131,2023-11-15 12:02:46.983221,0 days 00:00:00.159090,0.8,10,1.75,0.8,25,73,COMPLETE
1297,1297,17476.5,2023-11-15 12:02:46.984354,2023-11-15 12:02:47.143624,0 days 00:00:00.159270,0.8,10,1.75,0.8,19,77,COMPLETE
1298,1298,17362.0,2023-11-15 12:02:47.145200,2023-11-15 12:02:47.301747,0 days 00:00:00.156547,0.8,10,2.0,0.8,18,68,COMPLETE
1299,1299,18974.75,2023-11-15 12:02:47.303206,2023-11-15 12:02:47.458338,0 days 00:00:00.155132,0.8,10,1.75,0.8,22,71,COMPLETE
1300,1300,12759.5,2023-11-15 12:02:47.459589,2023-11-15 12:02:47.626765,0 days 00:00:00.167176,0.8,90,1.5,0.7000000000000001,24,64,COMPLETE
1301,1301,18974.75,2023-11-15 12:02:47.628344,2023-11-15 12:02:47.781986,0 days 00:00:00.153642,0.8,10,1.75,0.8,27,71,COMPLETE
1302,1302,16561.25,2023-11-15 12:02:47.783226,2023-11-15 12:02:47.948118,0 days 00:00:00.164892,0.8,20,1.75,0.8,26,72,COMPLETE
1303,1303,18776.75,2023-11-15 12:02:47.949296,2023-11-15 12:02:48.119917,0 days 00:00:00.170621,0.8,10,1.75,0.8,27,75,COMPLETE
1304,1304,17834.0,2023-11-15 12:02:48.121262,2023-11-15 12:02:48.280152,0 days 00:00:00.158890,0.8,10,1.75,0.8,27,80,COMPLETE
1305,1305,17205.5,2023-11-15 12:02:48.281327,2023-11-15 12:02:48.442491,0 days 00:00:00.161164,0.8,10,1.75,0.8,31,69,COMPLETE
1306,1306,18974.75,2023-11-15 12:02:48.443949,2023-11-15 12:02:48.597320,0 days 00:00:00.153371,0.8,10,2.0,0.8,22,71,COMPLETE
1307,1307,17927.5,2023-11-15 12:02:48.598514,2023-11-15 12:02:48.756315,0 days 00:00:00.157801,0.8,10,2.25,0.9,25,65,COMPLETE
